id,date,category,cases,deaths,intensive
4391,2023-04-04,40-64,747931,1589,7
4392,2023-04-04,65+,237892,12148,25
4393,2023-04-05,0-17,430022,4,0
4394,2023-04-05,18-39,670711,60,3
4395,2023-04-05,40-64,747931,1589,7
4396,2023-04-05,65+,237892,12148,25
4397,2023-04-06,0-17,430022,4,0
4398,2023-04-06,18-39,670711,60,3
4399,2023-04-06,40-64,747931,1589,7
4400,2023-04-06,65+,237892,12148,25
4401,2023-04-07,0-17,430022,4,0
4402,2023-04-07,18-39,670711,60,3
4403,2023-04-07,40-64,747931,1589,7
4404,2023-04-07,65+,237892,12148,25
4405,2023-04-08,0-17,430022,4,0
4406,2023-04-08,18-39,670711,60,3
4407,2023-04-08,40-64,747931,1589,7
4408,2023-04-08,65+,237892,12148,25
4409,2023-04-09,0-17,430022,4,0
4410,2023-04-09,18-39,670711,60,3
4411,2023-04-09,40-64,747931,1589,7
4412,2023-04-09,65+,237892,12148,25
4413,2023-04-10,0-17,430022,4,0
4414,2023-04-10,18-39,670711,60,3
4415,2023-04-10,40-64,747931,1589,7
4416,2023-04-10,65+,237892,12148,25
4417,2023-04-11,0-17,430022,4,0
4418,2023-04-11,18-39,670711,60,3
4419,2023-04-11,40-64,747931,1589,7
4420,2023-04-11,65+,237892,12148,25
4421,2023-04-12,0-17,430022,4,0
4422,2023-04-12,18-39,670711,60,3
4423,2023-04-12,40-64,747931,1589,7
4424,2023-04-12,65+,237892,12148,25
4425,2023-04-13,0-17,430022,4,0
4426,2023-04-13,18-39,670711,60,3
4427,2023-04-13,40-64,747931,1589,7
4428,2023-04-13,65+,237892,12148,25
4429,2023-04-14,0-17,430022,4,0
4430,2023-04-14,18-39,670711,60,3
4431,2023-04-14,40-64,747931,1589,7
4432,2023-04-14,65+,237892,12148,25
4433,2023-04-15,0-17,430022,4,0
4434,2023-04-15,18-39,670711,60,3
4435,2023-04-15,40-64,747931,1589,7
4436,2023-04-15,65+,237892,12148,25
4437,2023-04-16,0-17,430022,4,0
4438,2023-04-16,18-39,670711,60,3
4439,2023-04-16,40-64,747931,1589,7
4440,2023-04-16,65+,237892,12148,25
4441,2023-04-17,0-17,430022,4,0
4442,2023-04-17,18-39,670711,60,3
4443,2023-04-17,40-64,747931,1589,7
4444,2023-04-17,65+,237892,12148,25
4445,2023-04-18,0-17,430022,4,0
4446,2023-04-18,18-39,670711,60,3
4447,2023-04-18,40-64,747931,1589,7
4448,2023-04-18,65+,237892,12148,25
4449,2023-04-19,0-17,430022,4,0
4450,2023-04-19,18-39,670711,60,3
4451,2023-04-19,40-64,747931,1589,7
4452,2023-04-19,65+,237892,12148,25
4453,2023-04-20,0-17,430022,4,0
4454,2023-04-20,18-39,670711,60,3
4455,2023-04-20,40-64,747931,1589,7
4456,2023-04-20,65+,237892,12148,25
4457,2023-04-21,0-17,430022,4,0
4458,2023-04-21,18-39,670711,60,3
4459,2023-04-21,40-64,747931,1589,7
4460,2023-04-21,65+,237892,12148,25
4461,2023-04-22,0-17,430022,4,0
4462,2023-04-22,18-39,670711,60,3
4463,2023-04-22,40-64,747931,1589,7
4464,2023-04-22,65+,237892,12148,25
4465,2023-04-23,0-17,430022,4,0
4466,2023-04-23,18-39,670711,60,3
4467,2023-04-23,40-64,747931,1589,7
4468,2023-04-23,65+,237892,12148,25
4469,2023-04-24,0-17,430022,4,0
4470,2023-04-24,18-39,670711,60,3
4471,2023-04-24,40-64,747931,1589,7
4472,2023-04-24,65+,237892,12148,25
4473,2023-04-25,0-17,430022,4,0
4474,2023-04-25,18-39,670711,60,3
4475,2023-04-25,40-64,747931,1589,7
4476,2023-04-25,65+,237892,12148,25
4477,2023-04-26,0-17,430022,4,0
4478,2023-04-26,18-39,670711,60,3
4479,2023-04-26,40-64,747931,1589,7
4480,2023-04-26,65+,237892,12148,25
4481,2023-04-27,0-17,430022,4,0
4482,2023-04-27,18-39,670711,60,3
4483,2023-04-27,40-64,747931,1589,7
4484,2023-04-27,65+,237892,12148,25
4485,2023-04-28,0-17,430022,4,0
4486,2023-04-28,18-39,670711,60,3
4487,2023-04-28,40-64,747931,1589,7
4488,2023-04-28,65+,237892,12148,25
4489,2023-04-29,0-17,430022,4,0
4490,2023-04-29,18-39,670711,60,3
4491,2023-04-29,40-64,747931,1589,7
4492,2023-04-29,65+,237892,12148,25
4493,2023-04-30,0-17,430022,4,0
4494,2023-04-30,18-39,670711,60,3
4495,2023-04-30,40-64,747931,1589,7
4496,2023-04-30,65+,237892,12148,25
4497,2023-05-01,0-17,430022,4,0
4498,2023-05-01,18-39,670711,60,3
4499,2023-05-01,40-64,747931,1589,7
4500,2023-05-01,65+,237892,12148,25
4501,2023-05-02,0-17,430022,4,0
4502,2023-05-02,18-39,670711,60,3
4503,2023-05-02,40-64,747931,1589,7
4504,2023-05-02,65+,237892,12148,25
4505,2023-05-03,0-17,430022,4,0
4506,2023-05-03,18-39,670711,60,3
4507,2023-05-03,40-64,747931,1589,7
4508,2023-05-03,65+,237892,12148,25
4509,2023-05-04,0-17,430022,4,0
4510,2023-05-04,18-39,670711,60,3
4511,2023-05-04,40-64,747931,1589,7
4512,2023-05-04,65+,237892,12148,25
4513,2023-05-05,0-17,430022,4,0
4514,2023-05-05,18-39,670711,60,3
4515,2023-05-05,40-64,747931,1589,7
4516,2023-05-05,65+,237892,12148,25
4517,2023-05-06,0-17,430022,4,0
4518,2023-05-06,18-39,670711,60,3
4519,2023-05-06,40-64,747931,1589,7
4520,2023-05-06,65+,237892,12148,25
4521,2023-05-07,0-17,430022,4,0
4522,2023-05-07,18-39,670711,60,3
4523,2023-05-07,40-64,747931,1589,7
4524,2023-05-07,65+,237892,12148,25
4525,2023-05-08,0-17,430022,4,0
4526,2023-05-08,18-39,670711,60,3
4527,2023-05-08,40-64,747931,1589,7
4528,2023-05-08,65+,237892,12148,25
4529,2023-05-09,0-17,430022,4,0
4530,2023-05-09,18-39,670711,60,3
4531,2023-05-09,40-64,747931,1589,7
4532,2023-05-09,65+,237892,12148,25
4533,2023-05-10,0-17,430022,4,0
4534,2023-05-10,18-39,670711,60,3
4535,2023-05-10,40-64,747931,1589,7
4536,2023-05-10,65+,237892,12148,25
4537,2023-05-11,0-17,430022,4,0
4538,2023-05-11,18-39,670711,60,3
4539,2023-05-11,40-64,747931,1589,7
4540,2023-05-11,65+,237892,12148,25
4541,2023-05-12,0-17,430022,4,0
4542,2023-05-12,18-39,670711,60,3
4543,2023-05-12,40-64,747931,1589,7
4544,2023-05-12,65+,237892,12148,25
4545,2023-05-13,0-17,430022,4,0
4546,2023-05-13,18-39,670711,60,3
4547,2023-05-13,40-64,747931,1589,7
4548,2023-05-13,65+,237892,12148,25
4549,2023-05-14,0-17,430022,4,0
4550,2023-05-14,18-39,670711,60,3
4551,2023-05-14,40-64,747931,1589,7
4552,2023-05-14,65+,237892,12148,25
4553,2023-05-15,0-17,430022,4,0
4554,2023-05-15,18-39,670711,60,3
4555,2023-05-15,40-64,747931,1589,7
4556,2023-05-15,65+,237892,12148,25
4557,2023-05-16,0-17,430022,4,0
4558,2023-05-16,18-39,670711,60,3
4559,2023-05-16,40-64,747931,1589,7
4560,2023-05-16,65+,237892,12148,25
4561,2023-05-17,0-17,430022,4,0
4562,2023-05-17,18-39,670711,60,3
4563,2023-05-17,40-64,747931,1589,7
4564,2023-05-17,65+,237892,12148,25
4565,2023-05-18,0-17,430022,4,0
4566,2023-05-18,18-39,670711,60,3
4567,2023-05-18,40-64,747931,1589,7
4568,2023-05-18,65+,237892,12148,25
4569,2023-05-19,0-17,430022,4,0
4570,2023-05-19,18-39,670711,60,3
4571,2023-05-19,40-64,747931,1589,7
4572,2023-05-19,65+,237892,12148,25
4573,2023-05-20,0-17,430022,4,0
4574,2023-05-20,18-39,670711,60,3
4575,2023-05-20,40-64,747931,1589,7
4576,2023-05-20,65+,237892,12148,25
4577,2023-05-21,0-17,430022,4,0
4578,2023-05-21,18-39,670711,60,3
4579,2023-05-21,40-64,747931,1589,7
4580,2023-05-21,65+,237892,12148,25
4581,2023-05-22,0-17,430022,4,0
4582,2023-05-22,18-39,670711,60,3
4583,2023-05-22,40-64,747931,1589,7
4584,2023-05-22,65+,237892,12148,25
4585,2023-05-23,0-17,430022,4,0
4586,2023-05-23,18-39,670711,60,3
4587,2023-05-23,40-64,747931,1589,7
4588,2023-05-23,65+,237892,12148,25
4589,2023-05-24,0-17,430022,4,0
4590,2023-05-24,18-39,670711,60,3
4591,2023-05-24,40-64,747931,1589,7
4592,2023-05-24,65+,237892,12148,25
4593,2023-05-25,0-17,430022,4,0
4594,2023-05-25,18-39,670711,60,3
4595,2023-05-25,40-64,747931,1589,7
4596,2023-05-25,65+,237892,12148,25
4597,2023-05-26,0-17,430022,4,0
4598,2023-05-26,18-39,670711,60,3
4599,2023-05-26,40-64,747931,1589,7
4600,2023-05-26,65+,237892,12148,25
4601,2023-05-27,0-17,430022,4,0
4602,2023-05-27,18-39,670711,60,3
4603,2023-05-27,40-64,747931,1589,7
4604,2023-05-27,65+,237892,12148,25
4605,2023-05-28,0-17,430022,4,0
4606,2023-05-28,18-39,670711,60,3
4607,2023-05-28,40-64,747931,1589,7
4608,2023-05-28,65+,237892,12148,25
4609,2023-05-29,0-17,430022,4,0
4610,2023-05-29,18-39,670711,60,3
4611,2023-05-29,40-64,747931,1589,7
4612,2023-05-29,65+,237892,12148,25
4613,2023-05-30,0-17,430022,4,0
4614,2023-05-30,18-39,670711,60,3
4615,2023-05-30,40-64,747931,1589,7
4616,2023-05-30,65+,237892,12148,25
4617,2023-05-31,0-17,430022,4,0
4618,2023-05-31,18-39,670711,60,3
4619,2023-05-31,40-64,747931,1589,7
4620,2023-05-31,65+,237892,12148,25
4621,2023-06-01,0-17,430022,4,0
4622,2023-06-01,18-39,670711,60,3
4623,2023-06-01,40-64,747931,1589,7
4624,2023-06-01,65+,237892,12148,25
4625,2023-06-02,0-17,430022,4,0
4626,2023-06-02,18-39,670711,60,3
4627,2023-06-02,40-64,747931,1589,7
4628,2023-06-02,65+,237892,12148,25
4629,2023-06-03,0-17,430022,4,0
4630,2023-06-03,18-39,670711,60,3
4631,2023-06-03,40-64,747931,1589,7
4632,2023-06-03,65+,237892,12148,25
4633,2023-06-04,0-17,430022,4,0
4634,2023-06-04,18-39,670711,60,3
4635,2023-06-04,40-64,747931,1589,7
4636,2023-06-04,65+,237892,12148,25
4637,2023-06-05,0-17,430022,4,0
4638,2023-06-05,18-39,670711,60,3
4639,2023-06-05,40-64,747931,1589,7
4640,2023-06-05,65+,237892,12148,25
4641,2023-06-06,0-17,430022,4,0
4642,2023-06-06,18-39,670711,60,3
4643,2023-06-06,40-64,747931,1589,7
4644,2023-06-06,65+,237892,12148,25
4645,2023-06-07,0-17,430022,4,0
4646,2023-06-07,18-39,670711,60,3
4647,2023-06-07,40-64,747931,1589,7
4648,2023-06-07,65+,237892,12148,25
4649,2023-06-08,0-17,430022,4,0
4650,2023-06-08,18-39,670711,60,3
4651,2023-06-08,40-64,747931,1589,7
4652,2023-06-08,65+,237892,12148,25
4653,2023-06-09,0-17,430022,4,0
4654,2023-06-09,18-39,670711,60,3
4655,2023-06-09,40-64,747931,1589,7
4656,2023-06-09,65+,237892,12148,25
4657,2023-06-10,0-17,430022,4,0
4658,2023-06-10,18-39,670711,60,3
4659,2023-06-10,40-64,747931,1589,7
4660,2023-06-10,65+,237892,12148,25
4661,2023-06-11,0-17,430022,4,0
4662,2023-06-11,18-39,670711,60,3
4663,2023-06-11,40-64,747931,1589,7
4664,2023-06-11,65+,237892,12148,25
4665,2023-06-12,0-17,430022,4,0
4666,2023-06-12,18-39,670711,60,3
4667,2023-06-12,40-64,747931,1589,7
4668,2023-06-12,65+,237892,12148,25
4669,2023-06-13,0-17,430022,4,0
4670,2023-06-13,18-39,670711,60,3
4671,2023-06-13,40-64,747931,1589,7
4672,2023-06-13,65+,237892,12148,25
4673,2023-06-14,0-17,430022,4,0
4674,2023-06-14,18-39,670711,60,3
4675,2023-06-14,40-64,747931,1589,7
4676,2023-06-14,65+,237892,12148,25
4677,2023-06-15,0-17,430022,4,0
4678,2023-06-15,18-39,670711,60,3
4679,2023-06-15,40-64,747931,1589,7
4680,2023-06-15,65+,237892,12148,25
4681,2023-06-16,0-17,430022,4,0
4682,2023-06-16,18-39,670711,60,3
4683,2023-06-16,40-64,747931,1589,7
4684,2023-06-16,65+,237892,12148,25
4685,2023-06-17,0-17,430022,4,0
4686,2023-06-17,18-39,670711,60,3
4687,2023-06-17,40-64,747931,1589,7
4688,2023-06-17,65+,237892,12148,25
4689,2023-06-18,0-17,430022,4,0
4690,2023-06-18,18-39,670711,60,3
4691,2023-06-18,40-64,747931,1589,7
4692,2023-06-18,65+,237892,12148,25
4693,2023-06-19,0-17,430022,4,0
4694,2023-06-19,18-39,670711,60,3
4695,2023-06-19,40-64,747931,1589,7
4696,2023-06-19,65+,237892,12148,25
4697,2023-06-20,0-17,430022,4,0
4698,2023-06-20,18-39,670711,60,3
4699,2023-06-20,40-64,747931,1589,7
4700,2023-06-20,65+,237892,12148,25
4701,2023-06-21,0-17,430022,4,0
4702,2023-06-21,18-39,670711,60,3
4703,2023-06-21,40-64,747931,1589,7
4704,2023-06-21,65+,237892,12148,25
4705,2023-06-22,0-17,430022,4,0
4706,2023-06-22,18-39,670711,60,3
4707,2023-06-22,40-64,747931,1589,7
4708,2023-06-22,65+,237892,12148,25
4709,2023-06-23,0-17,430022,4,0
4710,2023-06-23,18-39,670711,60,3
4711,2023-06-23,40-64,747931,1589,7
4712,2023-06-23,65+,237892,12148,25
4713,2023-06-24,0-17,430022,4,0
4714,2023-06-24,18-39,670711,60,3
4715,2023-06-24,40-64,747931,1589,7
4716,2023-06-24,65+,237892,12148,25
4717,2023-06-25,0-17,430022,4,0
4718,2023-06-25,18-39,670711,60,3
4719,2023-06-25,40-64,747931,1589,7
4720,2023-06-25,65+,237892,12148,25
4721,2023-06-26,0-17,430022,4,0
4722,2023-06-26,18-39,670711,60,3
4723,2023-06-26,40-64,747931,1589,7
4724,2023-06-26,65+,237892,12148,25
4725,2023-06-27,0-17,430022,4,0
4726,2023-06-27,18-39,670711,60,3
4727,2023-06-27,40-64,747931,1589,7
4728,2023-06-27,65+,237892,12148,25
4729,2023-06-28,0-17,430022,4,0
4730,2023-06-28,18-39,670711,60,3
4731,2023-06-28,40-64,747931,1589,7
4732,2023-06-28,65+,237892,12148,25
4733,2023-06-29,0-17,430022,4,0
4734,2023-06-29,18-39,670711,60,3
4735,2023-06-29,40-64,747931,1589,7
4736,2023-06-29,65+,237892,12148,25
4737,2023-06-30,0-17,430022,4,0
4738,2023-06-30,18-39,670711,60,3
4739,2023-06-30,40-64,747931,1589,7
4740,2023-06-30,65+,237892,12148,25
4741,2023-07-01,0-17,430022,4,0
4742,2023-07-01,18-39,670711,60,3
4743,2023-07-01,40-64,747931,1589,7
4744,2023-07-01,65+,237892,12148,25
4745,2023-07-02,0-17,430022,4,0
4746,2023-07-02,18-39,670711,60,3
4747,2023-07-02,40-64,747931,1589,7
4748,2023-07-02,65+,237892,12148,25
4749,2023-07-03,0-17,430022,4,0
4750,2023-07-03,18-39,670711,60,3
4751,2023-07-03,40-64,747931,1589,7
4752,2023-07-03,65+,237892,12148,25
4753,2023-07-04,0-17,430022,4,0
4754,2023-07-04,18-39,670711,60,3
4755,2023-07-04,40-64,747931,1589,7
4756,2023-07-04,65+,237892,12148,25
4757,2023-07-05,0-17,430022,4,0
4758,2023-07-05,18-39,670711,60,3
4759,2023-07-05,40-64,747931,1589,7
4760,2023-07-05,65+,237892,12148,25
4761,2023-07-06,0-17,430022,4,0
4762,2023-07-06,18-39,670711,60,3
4763,2023-07-06,40-64,747931,1589,7
4764,2023-07-06,65+,237892,12148,25
4765,2023-07-07,0-17,430022,4,0
4766,2023-07-07,18-39,670711,60,3
4767,2023-07-07,40-64,747931,1589,7
4768,2023-07-07,65+,237892,12148,25
4769,2023-07-08,0-17,430022,4,0
4770,2023-07-08,18-39,670711,60,3
4771,2023-07-08,40-64,747931,1589,7
4772,2023-07-08,65+,237892,12148,25
4773,2023-07-09,0-17,430022,4,0
4774,2023-07-09,18-39,670711,60,3
4775,2023-07-09,40-64,747931,1589,7
4776,2023-07-09,65+,237892,12148,25
4777,2023-07-10,0-17,430022,4,0
4778,2023-07-10,18-39,670711,60,3
4779,2023-07-10,40-64,747931,1589,7
4780,2023-07-10,65+,237892,12148,25
4781,2023-07-11,0-17,430022,4,0
4782,2023-07-11,18-39,670711,60,3
4783,2023-07-11,40-64,747931,1589,7
4784,2023-07-11,65+,237892,12148,25
4785,2023-07-12,0-17,430022,4,0
4786,2023-07-12,18-39,670711,60,3
4787,2023-07-12,40-64,747931,1589,7
4788,2023-07-12,65+,237892,12148,25
4789,2023-07-13,0-17,430022,4,0
4790,2023-07-13,18-39,670711,60,3
4791,2023-07-13,40-64,747931,1589,7
4792,2023-07-13,65+,237892,12148,25
4793,2023-07-14,0-17,430022,4,0
4794,2023-07-14,18-39,670711,60,3
4795,2023-07-14,40-64,747931,1589,7
4796,2023-07-14,65+,237892,12148,25
4797,2023-07-15,0-17,430022,4,0
4798,2023-07-15,18-39,670711,60,3
4799,2023-07-15,40-64,747931,1589,7
4800,2023-07-15,65+,237892,12148,25
4801,2023-07-16,0-17,430022,4,0
4802,2023-07-16,18-39,670711,60,3
4803,2023-07-16,40-64,747931,1589,7
4804,2023-07-16,65+,237892,12148,25
4805,2023-07-17,0-17,430022,4,0
4806,2023-07-17,18-39,670711,60,3
4807,2023-07-17,40-64,747931,1589,7
4808,2023-07-17,65+,237892,12148,25
4809,2023-07-18,0-17,430022,4,0
4810,2023-07-18,18-39,670711,60,3
4811,2023-07-18,40-64,747931,1589,7
4812,2023-07-18,65+,237892,12148,25
4813,2023-07-19,0-17,430022,4,0
4814,2023-07-19,18-39,670711,60,3
4815,2023-07-19,40-64,747931,1589,7
4816,2023-07-19,65+,237892,12148,25
4817,2023-07-20,0-17,430022,4,0
4818,2023-07-20,18-39,670711,60,3
4819,2023-07-20,40-64,747931,1589,7
4820,2023-07-20,65+,237892,12148,25
4821,2023-07-21,0-17,430022,4,0
4822,2023-07-21,18-39,670711,60,3
4823,2023-07-21,40-64,747931,1589,7
4824,2023-07-21,65+,237892,12148,25
4825,2023-07-22,0-17,430022,4,0
4826,2023-07-22,18-39,670711,60,3
4827,2023-07-22,40-64,747931,1589,7
4828,2023-07-22,65+,237892,12148,25
4829,2023-07-23,0-17,430022,4,0
4830,2023-07-23,18-39,670711,60,3
4831,2023-07-23,40-64,747931,1589,7
4832,2023-07-23,65+,237892,12148,25
4833,2023-07-24,0-17,430022,4,0
4834,2023-07-24,18-39,670711,60,3
4835,2023-07-24,40-64,747931,1589,7
4836,2023-07-24,65+,237892,12148,25
4837,2023-07-25,0-17,430022,4,0
4838,2023-07-25,18-39,670711,60,3
4839,2023-07-25,40-64,747931,1589,7
4840,2023-07-25,65+,237892,12148,25
4841,2023-07-26,0-17,430022,4,0
4842,2023-07-26,18-39,670711,60,3
4843,2023-07-26,40-64,747931,1589,7
4844,2023-07-26,65+,237892,12148,25
4845,2023-07-27,0-17,430022,4,0
4846,2023-07-27,18-39,670711,60,3
4847,2023-07-27,40-64,747931,1589,7
4848,2023-07-27,65+,237892,12148,25
4849,2023-07-28,0-17,430022,4,0
4850,2023-07-28,18-39,670711,60,3
4851,2023-07-28,40-64,747931,1589,7
4852,2023-07-28,65+,237892,12148,25
4853,2023-07-29,0-17,430022,4,0
4854,2023-07-29,18-39,670711,60,3
4855,2023-07-29,40-64,747931,1589,7
4856,2023-07-29,65+,237892,12148,25
4857,2023-07-30,0-17,430022,4,0
4858,2023-07-30,18-39,670711,60,3
4859,2023-07-30,40-64,747931,1589,7
4860,2023-07-30,65+,237892,12148,25
4861,2023-07-31,0-17,430022,4,0
4862,2023-07-31,18-39,670711,60,3
4863,2023-07-31,40-64,747931,1589,7
4864,2023-07-31,65+,237892,12148,25
4865,2023-08-01,0-17,430022,4,0
4866,2023-08-01,18-39,670711,60,3
4867,2023-08-01,40-64,747931,1589,7
4868,2023-08-01,65+,237892,12148,25
4869,2023-08-02,0-17,430022,4,0
4870,2023-08-02,18-39,670711,60,3
4871,2023-08-02,40-64,747931,1589,7
4872,2023-08-02,65+,237892,12148,25
4873,2023-08-03,0-17,430022,4,0
4874,2023-08-03,18-39,670711,60,3
4875,2023-08-03,40-64,747931,1589,7
4876,2023-08-03,65+,237892,12148,25
4877,2023-08-04,0-17,430022,4,0
4878,2023-08-04,18-39,670711,60,3
4879,2023-08-04,40-64,747931,1589,7
4880,2023-08-04,65+,237892,12148,25
4881,2023-08-05,0-17,430022,4,0
4882,2023-08-05,18-39,670711,60,3
4883,2023-08-05,40-64,747931,1589,7
4884,2023-08-05,65+,237892,12148,25
4885,2023-08-06,0-17,430022,4,0
4886,2023-08-06,18-39,670711,60,3
4887,2023-08-06,40-64,747931,1589,7
4888,2023-08-06,65+,237892,12148,25
4889,2023-08-07,0-17,430022,4,0
4890,2023-08-07,18-39,670711,60,3
4891,2023-08-07,40-64,747931,1589,7
4892,2023-08-07,65+,237892,12148,25
4893,2023-08-08,0-17,430022,4,0
4894,2023-08-08,18-39,670711,60,3
4895,2023-08-08,40-64,747931,1589,7
4896,2023-08-08,65+,237892,12148,25
4897,2023-08-09,0-17,430022,4,0
4898,2023-08-09,18-39,670711,60,3
4899,2023-08-09,40-64,747931,1589,7
4900,2023-08-09,65+,237892,12148,25
4901,2023-08-10,0-17,430022,4,0
4902,2023-08-10,18-39,670711,60,3
4903,2023-08-10,40-64,747931,1589,7
4904,2023-08-10,65+,237892,12148,25
4905,2023-08-11,0-17,430022,4,0
4906,2023-08-11,18-39,670711,60,3
4907,2023-08-11,40-64,747931,1589,7
4908,2023-08-11,65+,237892,12148,25
4909,2023-08-12,0-17,430022,4,0
4910,2023-08-12,18-39,670711,60,3
4911,2023-08-12,40-64,747931,1589,7
4912,2023-08-12,65+,237892,12148,25
4913,2023-08-13,0-17,430022,4,0
4914,2023-08-13,18-39,670711,60,3
4915,2023-08-13,40-64,747931,1589,7
4916,2023-08-13,65+,237892,12148,25
4917,2023-08-14,0-17,430022,4,0
4918,2023-08-14,18-39,670711,60,3
4919,2023-08-14,40-64,747931,1589,7
4920,2023-08-14,65+,237892,12148,25
4921,2023-08-15,0-17,430022,4,0
4922,2023-08-15,18-39,670711,60,3
4923,2023-08-15,40-64,747931,1589,7
4924,2023-08-15,65+,237892,12148,25
4925,2023-08-16,0-17,430022,4,0
4926,2023-08-16,18-39,670711,60,3
4927,2023-08-16,40-64,747931,1589,7
4928,2023-08-16,65+,237892,12148,25
4929,2023-08-17,0-17,430022,4,0
4930,2023-08-17,18-39,670711,60,3
4931,2023-08-17,40-64,747931,1589,7
4932,2023-08-17,65+,237892,12148,25
4933,2023-08-18,0-17,430022,4,0
4934,2023-08-18,18-39,670711,60,3
4935,2023-08-18,40-64,747931,1589,7
4936,2023-08-18,65+,237892,12148,25
4937,2023-08-19,0-17,430022,4,0
4938,2023-08-19,18-39,670711,60,3
4939,2023-08-19,40-64,747931,1589,7
4940,2023-08-19,65+,237892,12148,25
4941,2023-08-20,0-17,430022,4,0
4942,2023-08-20,18-39,670711,60,3
4943,2023-08-20,40-64,747931,1589,7
4944,2023-08-20,65+,237892,12148,25
4945,2023-08-21,0-17,430022,4,0
4946,2023-08-21,18-39,670711,60,3
4947,2023-08-21,40-64,747931,1589,7
4948,2023-08-21,65+,237892,12148,25
4949,2023-08-22,0-17,430022,4,0
4950,2023-08-22,18-39,670711,60,3
4951,2023-08-22,40-64,747931,1589,7
4952,2023-08-22,65+,237892,12148,25
4953,2023-08-23,0-17,430022,4,0
4954,2023-08-23,18-39,670711,60,3
4955,2023-08-23,40-64,747931,1589,7
4956,2023-08-23,65+,237892,12148,25
4957,2023-08-24,0-17,430022,4,0
4958,2023-08-24,18-39,670711,60,3
4959,2023-08-24,40-64,747931,1589,7
4960,2023-08-24,65+,237892,12148,25
4961,2023-08-25,0-17,430022,4,0
4962,2023-08-25,18-39,670711,60,3
4963,2023-08-25,40-64,747931,1589,7
4964,2023-08-25,65+,237892,12148,25
4965,2023-08-26,0-17,430022,4,0
4966,2023-08-26,18-39,670711,60,3
4967,2023-08-26,40-64,747931,1589,7
4968,2023-08-26,65+,237892,12148,25
4969,2023-08-27,0-17,430022,4,0
4970,2023-08-27,18-39,670711,60,3
4971,2023-08-27,40-64,747931,1589,7
4972,2023-08-27,65+,237892,12148,25
4973,2023-08-28,0-17,430022,4,0
4974,2023-08-28,18-39,670711,60,3
4975,2023-08-28,40-64,747931,1589,7
4976,2023-08-28,65+,237892,12148,25
4977,2023-08-29,0-17,430022,4,0
4978,2023-08-29,18-39,670711,60,3
4979,2023-08-29,40-64,747931,1589,7
4980,2023-08-29,65+,237892,12148,25
4981,2023-08-30,0-17,430022,4,0
4982,2023-08-30,18-39,670711,60,3
4983,2023-08-30,40-64,747931,1589,7
4984,2023-08-30,65+,237892,12148,25
4985,2023-08-31,0-17,430022,4,0
4986,2023-08-31,18-39,670711,60,3
4987,2023-08-31,40-64,747931,1589,7
4988,2023-08-31,65+,237892,12148,25
4989,2023-09-01,0-17,430022,4,0
4990,2023-09-01,18-39,670711,60,3
4991,2023-09-01,40-64,747931,1589,7
4992,2023-09-01,65+,237892,12148,25
4993,2023-09-02,0-17,430022,4,0
4994,2023-09-02,18-39,670711,60,3
4995,2023-09-02,40-64,747931,1589,7
4996,2023-09-02,65+,237892,12148,25
4997,2023-09-03,0-17,430022,4,0
4998,2023-09-03,18-39,670711,60,3
4999,2023-09-03,40-64,747931,1589,7
5000,2023-09-03,65+,237892,12148,25
5001,2023-09-04,0-17,430022,4,0
5002,2023-09-04,18-39,670711,60,3
5003,2023-09-04,40-64,747931,1589,7
5004,2023-09-04,65+,237892,12148,25
5005,2023-09-05,0-17,430022,4,0
5006,2023-09-05,18-39,670711,60,3
5007,2023-09-05,40-64,747931,1589,7
5008,2023-09-05,65+,237892,12148,25
5009,2023-09-06,0-17,430022,4,0
5010,2023-09-06,18-39,670711,60,3
5011,2023-09-06,40-64,747931,1589,7
5012,2023-09-06,65+,237892,12148,25
5013,2023-09-07,0-17,430022,4,0
5014,2023-09-07,18-39,670711,60,3
5015,2023-09-07,40-64,747931,1589,7
5016,2023-09-07,65+,237892,12148,25
5017,2023-09-08,0-17,430022,4,0
5018,2023-09-08,18-39,670711,60,3
5019,2023-09-08,40-64,747931,1589,7
5020,2023-09-08,65+,237892,12148,25
5021,2023-09-09,0-17,430022,4,0
5022,2023-09-09,18-39,670711,60,3
5023,2023-09-09,40-64,747931,1589,7
5024,2023-09-09,65+,237892,12148,25
5025,2023-09-10,0-17,430022,4,0
5026,2023-09-10,18-39,670711,60,3
5027,2023-09-10,40-64,747931,1589,7
5028,2023-09-10,65+,237892,12148,25
5029,2023-09-11,0-17,430022,4,0
5030,2023-09-11,18-39,670711,60,3
5031,2023-09-11,40-64,747931,1589,7
5032,2023-09-11,65+,237892,12148,25
5033,2023-09-12,0-17,430022,4,0
5034,2023-09-12,18-39,670711,60,3
5035,2023-09-12,40-64,747931,1589,7
5036,2023-09-12,65+,237892,12148,25
5037,2023-09-13,0-17,430022,4,0
5038,2023-09-13,18-39,670711,60,3
5039,2023-09-13,40-64,747931,1589,7
5040,2023-09-13,65+,237892,12148,25
5041,2023-09-14,0-17,430022,4,0
5042,2023-09-14,18-39,670711,60,3
5043,2023-09-14,40-64,747931,1589,7
5044,2023-09-14,65+,237892,12148,25
5045,2023-09-15,0-17,430022,4,0
5046,2023-09-15,18-39,670711,60,3
5047,2023-09-15,40-64,747931,1589,7
5048,2023-09-15,65+,237892,12148,25
